id	name	reactome_class
549016	N-{alpha-Glc-(1->3)-alpha-Glc-(1->3)-alpha-Man-(1->2)-alpha-Man-(1->2)-alpha-Man-(1->3)-[alpha-Man-(1->2)-alpha-Man-(1->3)-[alpha-Man-(1->2)-alpha-Man-(1->6)]-alpha-Man-(1->6)]-beta-Man-(1->4)-beta-GlcNAc-(1->4)-beta-GlcNAc}-L-Asn residue	ReferenceMolecule
449634	glycan G10599	ReferenceMolecule
549023	N-{alpha-Glc-(1->2)-alpha-Glc-(1->3)-alpha-Glc-(1->3)-alpha-Man-(1->2)-alpha-Man-(1->2)-alpha-Man-(1->3)-[alpha-Man-(1->2)-alpha-Man-(1->3)-[alpha-Man-(1->2)-alpha-Man-(1->6)]-alpha-Man-(1->6)]-beta-Man-(1->4)-beta-GlcNAc-(1->4)-beta-GlcNAc}-L-Asn residue	ReferenceMolecule
449655	glycan G00008	ReferenceMolecule
(Glc)3(GlcNAc)2(Man)9-CTSC_51422	CTSC	ReferenceGeneProduct
(Glc)3(GlcNAc)2(Man)9-CTSZ_51446	CTSZ	ReferenceGeneProduct
(Glc)3(GlcNAc)2(Man)9-SERPINA1_49238	SERPINA1	ReferenceGeneProduct
549019	alpha-D-Man-(1->6)-beta-D-Man-(1->4)-beta-D-GlcNAc-(1->4)-D-GlcNAc(PP-Dol)	ReferenceMolecule
449344	alpha-D-Man-(1->3)-[alpha-D-Man-(1->6)]-beta-D-Man-(1->4)-beta-D-GlcNAc-(1->4)-2-alpha-D-GlcNAc(PP-Dol)	ReferenceMolecule
549020	N-{alpha-Man-(1->3)-[alpha-Man-(1->3)-[alpha-Man-(1->6)]-alpha-Man-(1->6)]-beta-Man-(1->4)-beta-GlcNAc-(1->4)-beta-GlcNac}-L-Asn residue	ReferenceMolecule
449334	glycan G00006	ReferenceMolecule
449253	glycan G10595	ReferenceMolecule
549013	alpha-Man-(1->2)-alpha-Man-(1->2)-alpha-Man-(1->3)-[alpha-Man-(1->2)-alpha-Man-(1->3)-alpha-Man-(1->6)]-beta-Man-(1->4)-beta-GlcNAc-(1->4)-alpha-GlcNAc(PP-Dol)	ReferenceMolecule
1031634	N(4)-{alpha-D-Man-(1->3)-[alpha-D-Man-(1->2)-alpha-D-Man-(1->3)-[alpha-D-Man-(1->2)-alpha-D-Man-(1->6)]-alpha-D-Man-(1->6)]-beta-D-Man-(1->4)-beta-D-GlcNAc-(1->4)-beta-D-GlcNAc}-Asn residue	ReferenceMolecule
901089	(GlcNAc)2 (Man)7bc	OtherEntity
1031640	N(4)-{alpha-D-Man-(1->2)-alpha-D-Man-(1->3)-[alpha-D-Man-(1->3)-[alpha-D-Man-(1->2)-alpha-D-Man-(1->6)]-alpha-D-Man-(1->6)]-beta-D-Man-(1->4)-beta-D-GlcNAc-(1->4)-beta-D-GlcNAc}-Asn residue	ReferenceMolecule
549011	N-{alpha-Man-(1->4)-alpha-Man-(1->4)-alpha-Man-(1->3)-[alpha-Man-(1->3)-[alpha-Man-(1->4)-alpha-Man-(1->6)]-alpha-Man-(1->6)]-beta-Man-(1->4)-beta-GlcNAc-(1->4)-beta-GlcNAc}-L-Asn residue	ReferenceMolecule
549017	alpha-Man-(1->2)-alpha-Man-(1->2)-alpha-Man-(1->3)-[alpha-Man-(1->6)-[alpha-Man-(1->2)-alpha-Man-(1->3)]-alpha-Man-(1->6)]-beta-Man-(1->4)-beta-GlcNAc-(1->4)-alpha-GlcNAc(PP-Dol)	ReferenceMolecule
964831	(GlcNAc)2 (Man)8 glycans	DefinedSet
1031637	N(4)-{alpha-D-Man-(1->2)-alpha-D-Man-(1->3)-[alpha-D-Man-(1->2)-alpha-D-Man-(1->3)-[alpha-D-Man-(1->2)-alpha-D-Man-(1->6)]-alpha-D-Man-(1->6)]-beta-D-Man-(1->4)-beta-D-GlaNAc-(1->4)-beta-D-GlcNAc}-Asn residue	ReferenceMolecule
2265576	alpha-D-Man-(1->2)-alpha-D-Man-(1->2)-alpha-D-Man-(1->3)-[alpha-D-Man-(1->3)-[alpha-D-Man-(1->2)-alpha-D-Man-(1->6)]-alpha-D-Man-(1->6)]-beta-D-Man-(1->4)-beta-D-GlcNAc-(1->4)-D-GlcNAc	ReferenceMolecule
1031639	N(4)-{alpha-D-Manp-(1->2)-alpha-D-Manp-(1->2)-alpha-D-Manp-(1->3)-[alpha-D-Manp-(1->3)-[alpha-D-Manp-(1->2)-alpha-D-Manp-(1->6)]-alpha-D-Manp-(1->6)]-beta-D-Manp-(1->4)-beta-D-GlcpNAc-(1->4)-beta-D-GlcpNAc}-Asn residue	ReferenceMolecule
2265575	alpha-D-Man-(1->2)-alpha-D-Man-(1->2)-alpha-D-Man-(1->3)-[alpha-D-Man-(1->6)-[alpha-D-Man-(1->2)-alpha-D-Man-(1->3)]-alpha-D-Man-(1->6)]-beta-D-Man-(1->4)-beta-D-GlcNAc-(1->4)-D-GlcNAc	ReferenceMolecule
1031638	N(4)-{alpha-D-Man-(1->2)-alpha-D-Man-(1->2)-alpha-D-Man-(1->3)-[alpha-D-Man-(1->6)-[alpha-D-Man-(1->2)-alpha-D-Man-(1->3)]-alpha-D-Man-(1->6)]-beta-D-Man-(1->4)-beta-D-GlcNAc-(1->4)-beta-D-GlcNAc}-Asn residue	ReferenceMolecule
549012	alpha-Man-(1->2)-alpha-Man-(1->2)-alpha-Man-(1->3)-[alpha-Man-(1->2)-alpha-Man-(1->3)-[alpha-Man-(1->2)-alpha-Man-(1->6)]-alpha-Man-(1->6)]-beta-Man-(1->4)-beta-GlcNAc-(1->4)-alpha-GlcNAc(PP-Dol)	ReferenceMolecule
549018	N-{alpha-Man-(1->3)-[alpha-Man-(1->2)-alpha-Man-(1->6)]-alpha-Man-(1->6)-[alpha-Man-(1->6)-[alpha-Man-(1->2)-alpha-Man-(1->2)]-alpha-Man-(1->3)]-beta-Man-(1->4)-beta-GlcnAc-(1->4)-beta-GlcNAc}-L-Asn residue	ReferenceMolecule
1031635	N(4)-{beta-D-GlcNAc-(1->2)-alpha-D-Man-(1->3)-[alpha-D-Man-(1->6)]-beta-D-Man-(1->4)-beta-D-GlcNAc-(1->4)-beta-D-GlcNAc}-Asn residue	ReferenceMolecule
1031642	N(4)-{beta-D-GlcNAc-(1->2)-alpha-D-Man-(1->3)-[alpha-D-Man-(1->3)-[alpha-D-Man-(1->6)]-alpha-D-Man-(1->6)]-beta-D-Man-(1->4)-beta-D-GlcNAc-(1->4)-beta-D-GlcNAc}-Asn residue	ReferenceMolecule
1031636	N(4)-{beta-D-GlcNAc-(1->2)-alpha-D-Man-(1->3)-[beta-D-GlcNAc-(1->2)-alpha-D-Man-(1->6)]-beta-D-Man-(1->4)-beta-D-GlcNAcl-(1->4)-beta-D-GlcNAc}-Asn residue	ReferenceMolecule
2160866	(HA)2	Polymer
2160864	(HA)50	Polymer
2160894	(HA)50	Polymer
5655903	(OGUA:A)-DNA Template	GenomeEncodedEntity
5655967	(OGUA:A-mispaireddNMPs)-DNA Template	GenomeEncodedEntity
110198	(OGUA:Ade)-dsDNA	GenomeEncodedEntity
110184	(OGUA:Cyt)-dsDNA	GenomeEncodedEntity
5218902	(p-S-RIPK1:p-S199,227-RIPK3) oligomer:3xp-T357,S358-MLKL	Complex
6790530	(PCNA:POLD,POLE), (MonoUb:K164-PCNA:POLK):RPA:RFC	Complex
5690478	(PCNA:POLD,POLE), (MonoUb:K164-PCNA:POLK):RPA:RFC:Incised DNA without lesion	Complex
5690470	(PCNA:POLD,POLE), (MonoUb:K164-PCNA:POLK):RPA:RFC:SSB-dsDNA	Complex
6790534	(PCNA:POLD,POLE),(MonoUb:K164-PCNA:POLK)	DefinedSet
2023968	(PP)2-IP4	DefinedSet
2023936	(PP)2-IP4	DefinedSet
34645	(R)-S-lactoylglutathione	ReferenceMolecule
5218909	(RIPK1:RIPK3)oligomer:3xMLKL	Complex
37113	(S)-3-hydroxylauroyl-CoA	ReferenceMolecule
37107	(S)-3-hydroxypalmitoyl-CoA	ReferenceMolecule
37111	(S)-3-hydroxytetradecanoyl-CoA	ReferenceMolecule
29984	(S)-dihydroorotic acid	ReferenceMolecule
37117	(S)-3-hydroxydecanoyl-CoA	ReferenceMolecule
37125	(S)-3-hydroxyhexanoyl-CoA	ReferenceMolecule
37121	(S)-3-hydroxyoctanoyl-CoA	ReferenceMolecule
5686489	(SLX1A:SLX4:MUS81:EME1,EME2),GEN1	DefinedSet
110149	(T:G)-dsDNA	GenomeEncodedEntity
5655867	(Tg:A)-DNA Template	GenomeEncodedEntity
5655917	(Tg:A)-DNA Template,(OGUA:A)-DNA Template,(BPDE-G:C)-DNA Template	DefinedSet
5655966	(Tg:A-mispaireddNMPs)-DNA Template	GenomeEncodedEntity
5655964	(Tg:A-mispaireddNMPs)-DNA Template,(OGUA:A-mispaireddNMPs)-DNA Template,(BPDE-G:C-mispaireddNMPs)-DNA Template	DefinedSet
5653903	(TT-CPD:AA)-DNA Template	GenomeEncodedEntity
5654979	(TT-CPD:AA-polydNMP)-DNA Template	GenomeEncodedEntity
909547	(un)folded protein:(GlcNAc)2 (Man)9	Complex
912283	(un)folded protein:(GlcNAc)2 (Man)9	Complex
915150	(un)folded protein:(GlcNAc)2 (Man)9	Complex
5649544	(Ura:Ade)-dsDNA	GenomeEncodedEntity
110151	(Ura:Gua)-dsDNA	GenomeEncodedEntity
629600	0-acteylcholine bound to calcium permeable nictonic acteylcholine receptor complex	Complex
549108	1,2-diacyl-sn-glycerol 3-phosphate	ReferenceMolecule
114983	1,2-diacyl-sn-glycerol	ReferenceMolecule
1163952	(1->3)-beta-D-glucan	ReferenceMolecule
5607677	1,3-beta-D-glucan:p-Y15-CLEC7A	Complex
5607685	1,3-beta-D-glucan:p-Y15-CLEC7A:SYK	Complex
31055	trimethylenediamine	ReferenceMolecule
114809	3-phospho-D-glyceroyl dihydrogen phosphate	ReferenceMolecule
1629758	1,5-bis(diphospho)-1D-myo-inositol 3,4,6-trisphosphate	ReferenceMolecule
1629735	1,5-bis(diphospho)-1D-myo-inositol 2,3,4,6-tetrakisphosphate	ReferenceMolecule
2395906	(6Z,9Z,12Z,15Z,18Z,21Z)-3-hydroxytetracosahexaenoyl-CoA	ReferenceMolecule
2395905	(6Z,9Z,12Z,15Z,18Z,21Z)-3-oxotetracosahexaenoyl-CoA	ReferenceMolecule
549106	1-acyl-sn-glycerol 3-phosphate	ReferenceMolecule
114975	1-O-acyl-sn-glycero-3-phosphocholine(1+)	ReferenceMolecule
1498726	1-acyl-sn-glycero-3-phosphoethanolamine	ReferenceMolecule
1498741	1-acyl-sn-glycero-3-phosphoglycerol	ReferenceMolecule
1498721	1-acyl-sn-glycero-3-phospho-D-myo-inositol	ReferenceMolecule
1498727	1-acyl-sn-glycero-3-phosphoserine	ReferenceMolecule
5657646	1-etA-dsDNA	GenomeEncodedEntity
5657602	1-meA-dsDNA	GenomeEncodedEntity
31389	1-palmitoylglycerone 3-phosphate	ReferenceMolecule
1629757	1-diphospho-1D-myo-inositol 3,4,5,6-tetrakisphosphate	ReferenceMolecule
1629750	1-diphospho-1D-myo-inositol 2,3,4,5,6-pentakisphosphate	ReferenceMolecule
2023974	1/3-PP-IP5	DefinedSet
2023944	1/3-PP-IP5	DefinedSet
29796	10-formyltetrahydrofolic acid	ReferenceMolecule
2327670	10-formyltetrahydrofolyl polyglutamate macromolecule	ReferenceMolecule
10xCbxE-F2(25-622)_66007	F2	ReferenceGeneProduct
10xCbxE-F2(44-327)_66007	F2	ReferenceGeneProduct
10xCbxE-F2(44-622)_66007	F2	ReferenceGeneProduct
10xCbxE-F7(21-466)_54600	F7	ReferenceGeneProduct
10xCbxE-F7(61-212)_54600	F7	ReferenceGeneProduct
10xCbxE-F7(61-466)_54600	F7	ReferenceGeneProduct
10xdHF-10xglutamyl semialdehyde (Pro)-6xL-tyrosine residue-3xOxoH-2xmodified L-lysine residue-N'-formyl-L-kynurenine-APOB(28-4563)_50108	APOB	ReferenceGeneProduct
10xFucT-4xFucS-NOTCH3(40-2321)_60524	NOTCH3	ReferenceGeneProduct
2142704	11,12-DHET	ReferenceMolecule
2142736	11,12-EET	ReferenceMolecule
444165	all-cis-icosa-11,14,17-trienoic acid	ReferenceMolecule
37423	11-deoxycortisol	ReferenceMolecule
2466099	11c-retinyl-cone opsins	DefinedSet
11c-retinyl-RHO_60958	RHO	ReferenceGeneProduct
114884	11-cis-retinal	ReferenceMolecule
11cRAL-OPN1LW_60962	OPN1LW	ReferenceGeneProduct
11cRAL-OPN1MW_60960	OPN1MW	ReferenceGeneProduct
11cRAL-OPN1SW_60956	OPN1SW	ReferenceGeneProduct
2465962	11cRDH	GenomeEncodedEntity
114863	11-cis-retinol	ReferenceMolecule
34651	11-cis-retinyl palmitate	ReferenceMolecule
34315	11-deoxycorticosterone	ReferenceMolecule
38097	11-dehydro-thromboxane B2	ReferenceMolecule
38087	11-epi-prostaglandin F2alpha	ReferenceMolecule
11xCbxE-3D-F10(32-179)_140617	F10	ReferenceGeneProduct
11xCbxE-3D-F10(41-179)_140617	F10	ReferenceGeneProduct
11xCbxE-3D-F9(47-461)_54610	F9	ReferenceGeneProduct
11xCbxE-GAS6(31-691)_147759	GAS6	ReferenceGeneProduct
11xCbxE-GAS6(39-691)_147759	GAS6	ReferenceGeneProduct
11xCbxE-PROS1_62251	PROS1	ReferenceGeneProduct
11xCbxE-PROS1(25-676)_62251	PROS1	ReferenceGeneProduct
2142809	12(S)-HETE	ReferenceMolecule
2327680	12-HETE	ReferenceMolecule
2142807	12-oxo-ETE	ReferenceMolecule
38067	12-dehydro-leukotriene B4	ReferenceMolecule
114913	12-hydroxylauric acid	ReferenceMolecule
2142723	12(R)-HETE	ReferenceMolecule
2142796	12(R)-HPETE	ReferenceMolecule
5368283	Mitochondrial 12S rRNA	ReferenceRNASequence
2142699	12S-HHTrE	ReferenceMolecule
36643	12(S)-HPETE	ReferenceMolecule
12xCbxE-3D-F9(29-461)_54610	F9	ReferenceGeneProduct
12xCbxE-3D-F9(47-191)_54610	F9	ReferenceGeneProduct
12xCbxE-3D-F9(47-461)_54610	F9	ReferenceGeneProduct
12xFucT-11xGlcS-6xFucS-NOTCH4(24-1336)_60526	NOTCH4	ReferenceGeneProduct
12xFucT-6xFucS-NOTCH4(24-2003)_60526	NOTCH4	ReferenceGeneProduct
12xFucT-8xGlcS-6xFucS-NOTCH4(24-1336)_60526	NOTCH4	ReferenceGeneProduct
12xFucT-8xGlcS-6xFucS-NOTCH4(24-2003)_60526	NOTCH4	ReferenceGeneProduct
381312	13(S)-HODE	ReferenceMolecule
13xCbxE-PROZ_62253	PROZ	ReferenceGeneProduct
13xCbxE-PROZ(24-400)_62253	PROZ	ReferenceGeneProduct
2142794	14,15-DHET	ReferenceMolecule
2142719	14,15-EET	ReferenceMolecule
914001	14-3-3 beta, zeta	DefinedSet
2457842	14-3-3 dimer	DefinedSet
1445138	14-3-3 dimer	DefinedSet
2457859	14-3-3 eta dimer	Complex
2262715	14-3-3 eta dimer	Complex
2457867	14-3-3 gamma dimer	Complex
2262713	14-3-3 gamma dimer	Complex
139904	14-3-3 proteins:p-S99-BAD complex	Complex
2457845	14-3-3 sigma dimer	Complex
2262716	14-3-3 sigma dimer	Complex
2457862	14-3-3 theta dimer	Complex
2262714	14-3-3 theta dimer	Complex
443827	14-3-3-zeta:Raf1	Complex
2457851	14-3-3zeta dimer	Complex
206751	14-3-3zeta dimer	Complex
36929	14-demethyllanosterol	ReferenceMolecule
14xGlcS-10xFucT-4xFucS-NOTCH3(40-1571)_60524	NOTCH3	ReferenceGeneProduct
14xGlcS-10xFucT-4xFucS-NOTCH3(40-2321)_60524	NOTCH3	ReferenceGeneProduct
2161674	15-HEDH	GenomeEncodedEntity
36279	15-oxo-ETE	ReferenceMolecule
2142800	15-deoxy-Delta(12,14)-prostaglandin A2	ReferenceMolecule
2142764	15-deoxy-Delta(12,14)-prostaglandin D2	ReferenceMolecule
2142823	15-deoxy-Delta(12,14)-prostaglandin J2	ReferenceMolecule
2142720	6-epi-lipoxin A4	ReferenceMolecule
2161609	15epi-LXA4/B4	DefinedSet
2142798	15-epi-lipoxin B4	ReferenceMolecule
2142664	15-oxolipoxin A4	ReferenceMolecule
36565	15-dehydro-prostaglandin D2	ReferenceMolecule
2161597	15k-PGD2/E2/F2a	DefinedSet
36483	15-dehydro-prostaglandin E2	ReferenceMolecule
2161650	15k-PGE2/F2a	DefinedSet
38089	15-oxo-prostaglandin F2alpha	ReferenceMolecule
2142709	15(R)-HETE	ReferenceMolecule
36541	15(S)-HETE	ReferenceMolecule
38099	15(S)-HPETE	ReferenceMolecule
2142805	16-HETE	ReferenceMolecule
2161639	16/17/18-HETE	DefinedSet
5368275	Mitochondrial 16S rRNA	ReferenceRNASequence
1217503	tanespimycin	ReferenceMolecule
2203437	alvespimycin	ReferenceMolecule
2142801	17-HETE	ReferenceMolecule
211325	17alpha-hydroxypregnenolone	ReferenceMolecule
31359	17alpha-hydroxyprogesterone	ReferenceMolecule
17xFucT-14xGlcS-2xFucS-NOTCH1(19-1664)_60520	NOTCH1	ReferenceGeneProduct
17xFucT-14xGlcS-2xFucS-NOTCH1(19-2555)_60520	NOTCH1	ReferenceGeneProduct
17xFucT-2xFucS-NOTCH1(19-2555)_60520	NOTCH1	ReferenceGeneProduct
2142708	18-HETE	ReferenceMolecule
2142741	18-hydroxy-18-oxo-dinorleukotriene B4	ReferenceMolecule
31273	18-hydroxycorticosterone	ReferenceMolecule
2327666	18-HETE(1-)	ReferenceMolecule
72390	EMBL:X03205	ReferenceRNASequence
18xFucT-16xGlcS-FucS-NOTCH2(26-1581)_60522	NOTCH2	ReferenceGeneProduct
18xFucT-16xGlcS-FucS-NOTCH2(26-2471)_60522	NOTCH2	ReferenceGeneProduct
18xFucT-FucS-NOTCH2(26-2471)_60522	NOTCH2	ReferenceGeneProduct
2142806	19-HETE	ReferenceMolecule
2327669	19-hydroxyprostaglandin H2	ReferenceMolecule
19xFucT-14xGlcS-2xFucS-NOTCH1(19-2555)_60520	NOTCH1	ReferenceGeneProduct
19xFucT-16xGlcS-2xFucS-NOTCH1(19-1664)_60520	NOTCH1	ReferenceGeneProduct
1164584	1-acylglycerophosphocholine(1+)	ReferenceMolecule
114898	(S)-1-pyrroline-5-carboxylate	ReferenceMolecule
1362402	2 Iron:FXN	Complex
1362401	2 Iron:FXN:NFS1:ISD11:ISCU	Complex
5357447	2 x p-VAV family:PIP3:RAC1:GTP:PAK 1-3	Complex
5084075	2''-O-acetyl-ADP-D-ribose	ReferenceMolecule
5601896	2'-O-methyl-piRNA	GenomeEncodedEntity
5601909	2'-O-methyl-piRNA	GenomeEncodedEntity
981570	2(FDPS:3Mg2+)	Complex
1237131	5-(methylsulfanyl)-2,3-dioxopentyl phosphate(2-)	ReferenceMolecule
6807256	2,3-epoxymenatetrenone	ReferenceMolecule
33451	2,3-trans-enoyl CoA	ReferenceMolecule
5662945	2,5-S,S'-dicysteinyldopa	ReferenceMolecule
5357642	2-acetamidoglucal	ReferenceMolecule
1498742	2-acyl-sn-glycero-3-phosphate	ReferenceMolecule
975651	2-acyl-sn-glycero-3-phosphocholine(1+)	ReferenceMolecule
1498720	2-acyl-sn-glycero-3-phosphoethanolamine	ReferenceMolecule
1498745	2-acyl-sn-glycero-3-phosphoglycerol	ReferenceMolecule
1498723	2-acyl-sn-glycero-3-phospho-D-myo-inositol	ReferenceMolecule
1498744	2-acyl-sn-glycero-3-phosphoserine	ReferenceMolecule
192472	2-monoglyceride	ReferenceMolecule
2395894	2-hydroxy-AMP	ReferenceMolecule
2395915	2-hydroxy-ATP	ReferenceMolecule
2395821	2-hydroxy-dAMP	ReferenceMolecule
2395827	2-hydroxy-dATP	ReferenceMolecule
1237175	2-Oxoacid	OtherEntity
5662951	2-S-cysteinyl-DOPA	ReferenceMolecule
166604	(2-trans,4-cis)-deca-2,4-dienoyl-CoA	ReferenceMolecule
34341	trans-dodec-2-enoyl-CoA	ReferenceMolecule
30479	2,5-dihydroxybenzoic acid	ReferenceMolecule
2142824	20-HETE	ReferenceMolecule
37437	(20R,22R)-20,22-dihydroxycholesterol	ReferenceMolecule
2142685	20-oxoleukotriene B4	ReferenceMolecule
38069	20-hydroxy-20-oxo-leukotriene B4	ReferenceMolecule
36691	20-hydroxy-leukotriene B4	ReferenceMolecule
5643846	(5Z,9E,12S,14Z)-8,11,12,20-tetrahydroxyicosa-5,9,14-trienoic acid	ReferenceMolecule
37439	(22S)-22-hydroxycholesterol	ReferenceMolecule
5223341	23mer peptide	OtherEntity
5223344	23mer peptide	OtherEntity
193021	(24S)-24-hydroxycholesterol	ReferenceMolecule
36393	3alpha,7alpha-dihydroxy-5beta-cholestan-26-oyl-CoA	ReferenceMolecule
213281	3alpha,7alpha,12alpha,24-tetrahydroxy-5beta-cholestan-26-oyl-CoA	ReferenceMolecule
193015	(25R)-3alpha,7alpha,12alpha-trihydroxy-5beta-cholestan-26-oyl-CoA	ReferenceMolecule
213278	3alpha,7alpha-dihydroxy-5beta-cholest-24-enoyl-CoA	ReferenceMolecule
193016	(25S)-3alpha,7alpha,12alpha-trihydroxy-5beta-cholestanoyl-CoA	ReferenceMolecule
193024	25-hydroxycholesterol	ReferenceMolecule
68819	26S proteasome	Complex
177750	26S proteasome	Complex
38625	26-hydroxycholesterol	ReferenceMolecule
176607	26-hydroxycholesterol 3-sulfate	ReferenceMolecule
5368239	28S ribosomal subunit	Complex
5368269	28S ribosomal subunit:MTIF3	Complex
5368280	28S ribosomal subunit:MTIF3:MTIF2:GTP:mRNA:fMet-tRNA	Complex
72497	EMBL:M11167	ReferenceRNASequence
419307	2-arachidonoylglycerol	ReferenceMolecule
114886	2-aminomuconic acid	ReferenceMolecule
114897	2-aminomuconic 6-semialdehyde	ReferenceMolecule
114867	L-2-aminoadipate(2-)	ReferenceMolecule
114899	L-allysine	ReferenceMolecule
157763	2-chlorooxirane	ReferenceMolecule
1362317	di-mu-sulfido-diiron(0)	ReferenceMolecule
164296	2Fe-2S	OtherEntity
5357502	2GABRA:2GABRB:GABRG	Complex
5340312	2GABRA:GABRB:GABRG:GABRQ	Complex
1474149	2GCHFR:GCH1	Complex
5693773	N-(2-hydroxyacyl)sphingoid	ReferenceMolecule
31207	(R)-2-hydroxyglutaric acid	ReferenceMolecule
34299	(S)-2-hydroxyglutaric acid	ReferenceMolecule
189408	2Iron-2Sulfur Cluster	OtherEntity
114824	2-methyl-3-oxopropanoic acid	ReferenceMolecule
34499	2-methylacetoacetyl-CoA	ReferenceMolecule
31129	2-methylbutanoyl-CoA	ReferenceMolecule
29560	2-oxobutanoic acid	ReferenceMolecule
5316172	2-oxoglutarate(2-)	ReferenceMolecule
114744	2-oxoglutaric acid	ReferenceMolecule
964778	2OG:OXGR1	Complex
30987	2-oxoglutaramic acid	ReferenceMolecule
6787812	2-hydroxypalmitic acid	ReferenceMolecule
6787816	2-oxopalmitic acid	ReferenceMolecule
2p-GLI1_55674	GLI1	ReferenceGeneProduct
5635077	2p-GLI1,2,3	DefinedSet
5635078	2p-GLI1:HHIP gene,PTCH2 gene,BOC gene	Complex
2p-GLI2_55676	GLI2	ReferenceGeneProduct
5635080	2p-GLI2,3	DefinedSet
2p-GLI3_55678	GLI3	ReferenceGeneProduct
5635082	2p-GLI:GLI1 gene	Complex
5635085	2p-GLI:PTCH1 gene	Complex
5635087	2p-GLI:SPOP:CUL3:RBX1	Complex
114853	2-phospho-D-glyceric acid	ReferenceMolecule
3730749	2SUMO1:MITF	Complex
4570540	2SUMO1:NOP58	Complex
4551687	2SUMO1:PARP1	Complex
189402	2x(FECH:2Fe-2S cluster)	Complex
2xAcK-H3F3A_355448	H3F3A	ReferenceGeneProduct
2xAcK-HIST1H3A_355446	HIST1H3A	ReferenceGeneProduct
2xAcK-HIST2H3A_355447	HIST2H3A	ReferenceGeneProduct
2xAcK-SMC3_64642	SMC3	ReferenceGeneProduct
2xADPRib-p-S423,S425-SMAD3_64620	SMAD3	ReferenceGeneProduct
210862	2xANGPT1:TEK	Complex
3204316	2xAOX1:cofactors	Complex
189485	2xCPO	Complex
196965	2xENPP1	Complex
771697	2xGNPNAT1	Complex
3301932	2xGSTA1	Complex
3301963	2xGSTA2	Complex
3301921	2xGSTA3	Complex
3301928	2xGSTA5	Complex
3301949	2xGSTM1	Complex
3301964	2xGSTM2	Complex
3302042	2xGSTM3	Complex
3301926	2xGSTM4	Complex
3301997	2xGSTM5	Complex
198809	2xGSTOs	CandidateSet
3302032	2xGSTP1	Complex
3302010	2xGSTT1	Complex
3302017	2xGSTT2	Complex
3302038	2xGSTT2B	Complex
3302022	2xGSTZ1	Complex
2xHC-CHCHD2_223358	CHCHD2	ReferenceGeneProduct
2xHC-DHH(23-396)_53626	DHH	ReferenceGeneProduct
2xHC-GLRX_55730	GLRX	ReferenceGeneProduct
2xHC-IHH(28-411)_57202	IHH	ReferenceGeneProduct
2xHC-INS(25-54)_57415	INS	ReferenceGeneProduct
2xHC-Myri-INS(25-53)_57415	INS	ReferenceGeneProduct
2xHC-SHH(24-462)_64432	SHH	ReferenceGeneProduct
2xHC-SOD1_64824	SOD1	ReferenceGeneProduct
2xHC-SQRDL(1-450)_65012	SQRDL	ReferenceGeneProduct
2xHC-TXN_66001	TXN	ReferenceGeneProduct
2xHC-TXN2_65991	TXN2	ReferenceGeneProduct
2xHP-EPAS1_61326	EPAS1	ReferenceGeneProduct
2xHP-HIF1A_56516	HIF1A	ReferenceGeneProduct
3301938	2xHPGDS	Complex
6792755	2xHTR3A:3xHTR3B	Complex
6792758	2xHTR3A:3xHTR3C	Complex
6792753	2xHTR3A:3xHTR3D	Complex
6792754	2xHTR3A:3xHTR3E	Complex
2xMe-SNRPB_71895	SNRPB	ReferenceGeneProduct
2xMe-SNRPD1_71898	SNRPD1	ReferenceGeneProduct
2xMe-SNRPD3_71902	SNRPD3	ReferenceGeneProduct
3159270	2xMMAA	Complex
3159295	2xMMAA:2xMUT	Complex
3159272	2xMMAA:2xMUT:AdoCbl	Complex
947582	2xMOCS2-CO-S(1-):2xMOCS2B	Complex
947569	2xMOCS2A:2xMOCS2B	Complex
200667	2xMTHFD1	Complex
200713	2xMTHFR	Complex
3159252	2xMUT	Complex
70999	2xMUT:AdoCbl	Complex
2xMyri-IL1A_57236	IL1A	ReferenceGeneProduct
2xN4GlycoAsn-LY96_59097	LY96	ReferenceGeneProduct
2xN4GlycoAsn-TLR4_66107	TLR4	ReferenceGeneProduct
389377	2xNAPRT1	Complex
947509	2xNFS1:2xPXLP	Complex
450306	2xp-S477,S479-IRF7	Complex
2xPalmC-MyrG-NOS3_60353	NOS3	ReferenceGeneProduct
2xPalmC-MyrG-p-S1177-NOS3_60353	NOS3	ReferenceGeneProduct
2xPalmC-SGMS2_154114	SGMS2	ReferenceGeneProduct
965005	2xPDXK:2xZn2+	Complex
964943	2xPNPO:2xFMN	Complex
196775	2xPPCS	Complex
189469	2xPPOX:FAD	Complex
158473	2xSULT1A1	Complex
159361	2xSULT1A3	Complex
176645	2xSULT1E1	Complex
176648	2xSULT2A1	Complex
176484	2xSULT2B1-1	Complex
196971	2xTPK1:Mg2+	Complex
196946	2xTRAP	Complex
771695	2xUAP1	Complex
3558426	2xUAP1	Complex
189454	2xUROD	Complex
5138439	3 CLTC:3 CLC triskelion	Complex
72177	3' end cleaved, ligated exon containing complex	Complex
75155	3' ends of DNA double strand break	OtherEntity
927738	3' Fragment of Cleaved mRNA	OtherEntity
75156	3' overhanging DNA at resected DSB ends	OtherEntity
5684116	3' overhanging ssDNA-DSBs:p-MRN	Complex
5684122	3' overhanging ssDNA-DSBs:p-MRN:p-S1981,Ac-K3016-ATM:KAT5	Complex
